audio_id	source_filename	source_relative_path	youtube_video_id	file_size_mb	duration_seconds	sample_rate_hz	channels	imported_at
audio-0460	0460 - Vance Joy - Vance Joy - Mess is Mine [Official Video] [1C816p-KTNk].webm	0460 - Vance Joy - Vance Joy - Mess is Mine [Official Video] [1C816p-KTNk].webm	1C816p-KTNk	3.678940773010254	234.45189583333337	48000	2	2026-09-09 04:10:25
audio-0461	0461 - George Ezra - George Ezra - Budapest (Official Video) [VHrLPs3_1Fs].webm	0461 - George Ezra - George Ezra - Budapest (Official Video) [VHrLPs3_1Fs].webm	VHrLPs3_1Fs	3.2040605545043945	216.6421875	48000	2	2026-09-09 04:10:25
audio-0462	0462 - FargoRecords - Alela Diane - The Pirate's Gospel [SpwSxHiiNSw].webm	0462 - FargoRecords - Alela Diane - The Pirate's Gospel [SpwSxHiiNSw].webm	SpwSxHiiNSw	2.813671112060547	174.0451875	48000	2	2026-09-09 04:10:25
audio-0463	0463 - Cudowne Archiwum (Wonderful Archive) - L.U.C. - Tribute To Lech Wałęsa [0JbPAnbotGg].webm	0463 - Cudowne Archiwum (Wonderful Archive) - L.U.C. - Tribute To Lech Wałęsa [0JbPAnbotGg].webm	0JbPAnbotGg	4.290294647216797	275.528	48000	2	2026-09-09 04:10:25
audio-0464	0464 - Mikromusic - MIKROMUSIC  Tak mi się nie chce  (Official Video) [OwABO_wB2fw].webm	0464 - Mikromusic - MIKROMUSIC  Tak mi się nie chce  (Official Video) [OwABO_wB2fw].webm	OwABO_wB2fw	3.3687448501586914	209.13066666666663	48000	2	2026-09-09 04:10:25
audio-0465	0465 - Kimberose - Kimberose - I'm Sorry (Official Video) [CxTFzXHcwR4].webm	0465 - Kimberose - Kimberose - I'm Sorry (Official Video) [CxTFzXHcwR4].webm	CxTFzXHcwR4	3.62467098236084	220.416	48000	2	2026-09-09 04:10:26
audio-0466	0466 - Mumford & Sons - Mumford & Sons - Little Lion Man (Official Music Video) [X7bHe--mp1g].webm	0466 - Mumford & Sons - Mumford & Sons - Little Lion Man (Official Music Video) [X7bHe--mp1g].webm	X7bHe--mp1g	3.970664978027344	247.72210416666667	48000	2	2026-09-09 04:10:26
audio-0468	0468 - Jakub Józef Orliński - Countertenor - S.Moniuszko ＂Prząśniczka＂ - Jakub Józef Orliński & Aleksander Dębicz [CEsof-yfnpM].webm	0468 - Jakub Józef Orliński - Countertenor - S.Moniuszko ＂Prząśniczka＂ - Jakub Józef Orliński & Aleksander Dębicz [CEsof-yfnpM].webm	CEsof-yfnpM	3.6751317977905273	227.76454166666667	48000	2	2026-09-09 04:10:26
audio-0469	0469 - Olga Pasiecznik, Ewa Pobłocka - Prząśniczka [-U4GhjzvnaI].webm	0469 - Olga Pasiecznik, Ewa Pobłocka - Prząśniczka [-U4GhjzvnaI].webm	-U4GhjzvnaI	1.2984514236450195	80.73333333333333	48000	2	2026-09-09 04:10:26
audio-0470	0470 - Hindi Zahra - Hindi Zahra - Any story (Official video) [t0cWImj9Tyo].webm	0470 - Hindi Zahra - Hindi Zahra - Any story (Official video) [t0cWImj9Tyo].webm	t0cWImj9Tyo	4.084648132324219	257.92727083333335	48000	2	2026-09-09 04:10:26
audio-0471	0471 - Joel Corry - Joel Corry x Da Hool - The Parade [VVI6wGZTnU8].webm	0471 - Joel Corry - Joel Corry x Da Hool - The Parade [VVI6wGZTnU8].webm	VVI6wGZTnU8	2.3893909454345703	158.1975625	48000	2	2026-09-09 04:10:27
audio-0472	0472 - Gnarls Barkley Official - Gnarls Barkley - Crazy (Official Video) [4K Remaster] [-N4jf6rtyuw].webm	0472 - Gnarls Barkley Official - Gnarls Barkley - Crazy (Official Video) [4K Remaster] [-N4jf6rtyuw].webm	-N4jf6rtyuw	2.8361692428588867	180.6048125	48000	2	2026-09-09 04:10:27
audio-0473	0473 - José González - José González - Stay Alive [NucJk8TxyRg].webm	0473 - José González - José González - Stay Alive [NucJk8TxyRg].webm	NucJk8TxyRg	4.090461730957031	252.94658333333336	48000	2	2026-09-09 04:10:27
audio-0474	0474 - NØ FØRMAT! - Mélissa Laveaux - My Boat [va6kGVVQTMA].webm	0474 - NØ FØRMAT! - Mélissa Laveaux - My Boat [va6kGVVQTMA].webm	va6kGVVQTMA	4.2276201248168945	261.6424583333333	48000	2	2026-09-09 04:10:27
audio-0475	0475 - Cracki Records - Agar Agar - I Am That Guy [wrCE6DjE6g8].webm	0475 - Cracki Records - Agar Agar - I Am That Guy [wrCE6DjE6g8].webm	wrCE6DjE6g8	7.397551536560059	448.447	48000	2	2026-09-09 04:10:27
audio-0476	0476 - ELVETT - ELVETT ｜ MAN ｜ OFFICIAL VIDEO [mv9JOx9FRWo].webm	0476 - ELVETT - ELVETT ｜ MAN ｜ OFFICIAL VIDEO [mv9JOx9FRWo].webm	mv9JOx9FRWo	3.615477561950683	215.817875	48000	2	2026-09-09 04:10:28
audio-0477	0477 - Dawid Tyszkowski - Dawid Tyszkowski - Koszulka (Official Video) [x5WdmJtE9Oo].webm	0477 - Dawid Tyszkowski - Dawid Tyszkowski - Koszulka (Official Video) [x5WdmJtE9Oo].webm	x5WdmJtE9Oo	4.399736404418945	269.13089583333334	48000	2	2026-09-09 04:10:28
audio-0478	0478 - Nina Simone - Nina Simone - Feeling Good (Official Video) [oHRNrgDIJfo].webm	0478 - Nina Simone - Nina Simone - Feeling Good (Official Video) [oHRNrgDIJfo].webm	oHRNrgDIJfo	2.8010311126708984	182.81070833333337	48000	2	2026-09-09 04:10:28
audio-0479	0479 - Portugal. The Man - Portugal. The Man - Feel It Still (Official Music Video) [pBkHHoOIIn8].webm	0479 - Portugal. The Man - Portugal. The Man - Feel It Still (Official Music Video) [pBkHHoOIIn8].webm	pBkHHoOIIn8	2.7440500259399414	170.1790625	48000	2	2026-09-09 04:10:28
audio-0480	0480 - IKARVS - IKARVS - Akacje (Official Video) [xR0gUwOzI88].webm	0480 - IKARVS - IKARVS - Akacje (Official Video) [xR0gUwOzI88].webm	xR0gUwOzI88	4.455435752868652	270.9304375	48000	2	2026-09-09 04:10:28
audio-0481	0481 - Folk Experience - The Mamas & The Papas - Dream A Little Dream of Me [fJwjLYRPxJY].webm	0481 - Folk Experience - The Mamas & The Papas - Dream A Little Dream of Me [fJwjLYRPxJY].webm	fJwjLYRPxJY	3.119309425354004	191.85489583333333	48000	2	2026-09-09 04:10:28
audio-0482	0482 - Charles Pasi - City Of Light [7l37DFUc3kM].webm	0482 - Charles Pasi - City Of Light [7l37DFUc3kM].webm	7l37DFUc3kM	3.363122940063477	212.97333333333333	48000	2	2026-09-09 04:10:29
audio-0483	0483 - Joe Bel - Joe Bel - Hit The Roads [Official Music Video] [pakOogViGWA].webm	0483 - Joe Bel - Joe Bel - Hit The Roads [Official Music Video] [pakOogViGWA].webm	pakOogViGWA	3.231546401977539	203.48808333333332	48000	2	2026-09-09 04:10:29
audio-0484	0484 - The Lumineers - The Lumineers - Ho Hey (Official Video) [zvCBSSwgtg4].webm	0484 - The Lumineers - The Lumineers - Ho Hey (Official Video) [zvCBSSwgtg4].webm	zvCBSSwgtg4	2.003244400024414	161.50639583333333	48000	2	2026-09-09 04:10:29
audio-0485	0485 - Amy Macdonald - Amy Macdonald - This is the Life [iRYvuS9OxdA].webm	0485 - Amy Macdonald - Amy Macdonald - This is the Life [iRYvuS9OxdA].webm	iRYvuS9OxdA	3.043032646179199	187.88427083333335	48000	2	2026-09-09 04:10:29
audio-0486	0486 - Billie Eilish - Billie Eilish - when the party's over [pbMwTqkKSps].webm	0486 - Billie Eilish - Billie Eilish - when the party's over [pbMwTqkKSps].webm	pbMwTqkKSps	2.929893493652344	193.32935416666663	48000	2	2026-09-09 04:10:29
audio-0487	0487 - cloudy - Holding A Monument   Herman Düne [Mq57PcpQcWA].webm	0487 - cloudy - Holding A Monument   Herman Düne [Mq57PcpQcWA].webm	Mq57PcpQcWA	3.913028717041016	232.21116666666663	48000	2	2026-09-09 04:10:30
audio-0488	0488 - Benjamin Clementine - Benjamin Clementine - London [6RJMhYtYKMQ].webm	0488 - Benjamin Clementine - Benjamin Clementine - London [6RJMhYtYKMQ].webm	6RJMhYtYKMQ	3.8908443450927734	239.0494375	48000	2	2026-09-09 04:10:30
audio-0489	0489 - Warhaus - Leave With Me [xGEK4byHmhM].webm	0489 - Warhaus - Leave With Me [xGEK4byHmhM].webm	xGEK4byHmhM	2.9929122924804688	198.88	48000	2	2026-09-09 04:10:30
audio-0490	0490 - MadeinPolskaTVP - ŁĄKI ŁAN - JAMMIN' LIVE @ Made in Polska [RyS1or88lXE].webm	0490 - MadeinPolskaTVP - ŁĄKI ŁAN - JAMMIN' LIVE @ Made in Polska [RyS1or88lXE].webm	RyS1or88lXE	5.2700300216674805	336.00435416666664	48000	2	2026-09-09 04:10:30
audio-0491	0491 - Avicii - Avicii - Wake Me Up (Official Video) [IcrbM1l_BoI].webm	0491 - Avicii - Avicii - Wake Me Up (Official Video) [IcrbM1l_BoI].webm	IcrbM1l_BoI	4.278568267822266	272.45135416666665	48000	2	2026-09-09 04:10:30
audio-0492	0492 - Meek, Oh Why？ - Meek, Oh Why？ - Złote łezki (prod. BIESY x Meek) [ncise-viMgE].webm	0492 - Meek, Oh Why？ - Meek, Oh Why？ - Złote łezki (prod. BIESY x Meek) [ncise-viMgE].webm	ncise-viMgE	3.3064727783203125	221.952	48000	2	2026-09-09 04:10:31
audio-0493	0493 - Tajak - Micatone - Handbrake [lqVRCs5_DU8].webm	0493 - Tajak - Micatone - Handbrake [lqVRCs5_DU8].webm	lqVRCs5_DU8	3.962350845336914	260.05189583333333	48000	2	2026-09-09 04:10:31
audio-0494	0494 - Jeanne Added - Jeanne Added - Falling Hearts (Audio) [oXZQZulSTO8].webm	0494 - Jeanne Added - Jeanne Added - Falling Hearts (Audio) [oXZQZulSTO8].webm	oXZQZulSTO8	3.7021236419677734	236.24533333333332	48000	2	2026-09-09 04:10:31
audio-0495	0495 - Excelsior Recordings - Happy Camper - A Single Life featuring Pien Feith [HjmGUXr32I0].webm	0495 - Excelsior Recordings - Happy Camper - A Single Life featuring Pien Feith [HjmGUXr32I0].webm	HjmGUXr32I0	3.014235496520996	180.48	48000	2	2026-09-09 04:10:31
audio-0496	0496 - Benjamin Clementine - Difference [eSElIhIcHAE].webm	0496 - Benjamin Clementine - Difference [eSElIhIcHAE].webm	eSElIhIcHAE	1.727678298950195	115.0665	48000	2	2026-09-09 04:10:31
audio-0497	0497 - Of Monsters and Men - Of Monsters and Men - King And Lionheart (Official Video) [A76a_LNIYwE].webm	0497 - Of Monsters and Men - Of Monsters and Men - King And Lionheart (Official Video) [A76a_LNIYwE].webm	A76a_LNIYwE	4.248908996582031	275.1100416666667	48000	2	2026-09-09 04:10:31
audio-0498	0498 - HBO - The White Lotus Season 2 Opening Theme Song ｜ The White Lotus ｜ HBO [q8Ea2tysrrc].webm	0498 - HBO - The White Lotus Season 2 Opening Theme Song ｜ The White Lotus ｜ HBO [q8Ea2tysrrc].webm	q8Ea2tysrrc	1.654949188232422	103.36364583333334	48000	2	2026-09-09 04:10:32
audio-0499	0499 - Milva - Ich hab' keine Angst [HjXt1aE-gI8].webm	0499 - Milva - Ich hab' keine Angst [HjXt1aE-gI8].webm	HjXt1aE-gI8	4.0464019775390625	257.26666666666665	48000	2	2026-09-09 04:10:32
audio-0500	0500 - OtherLivesBand - Other Lives – Sound of Violence [_M1MXC_cosc].webm	0500 - OtherLivesBand - Other Lives – Sound of Violence [_M1MXC_cosc].webm	_M1MXC_cosc	3.561102867126465	230.46966666666663	48000	2	2026-09-09 04:10:32
audio-0501	0501 - Irena Grafenauer, Jörg Baumann, Brigitte Engelhard - J.S. Bach： Flute Sonata in E Major, BWV 1035： 1. Adagio ma non tanto [W9-7O0urDK4].webm	0501 - Irena Grafenauer, Jörg Baumann, Brigitte Engelhard - J.S. Bach： Flute Sonata in E Major, BWV 1035： 1. Adagio ma non tanto [W9-7O0urDK4].webm	W9-7O0urDK4	2.6133947372436523	143.0	48000	2	2026-09-09 04:10:32
audio-0502	0502 - Víkingur Ólafsson, Johann Sebastian Bach - J.S. Bach： Sinfonia No. 15 in B Minor, BWV 801 [RhT0ng7wgjw].webm	0502 - Víkingur Ólafsson, Johann Sebastian Bach - J.S. Bach： Sinfonia No. 15 in B Minor, BWV 801 [RhT0ng7wgjw].webm	RhT0ng7wgjw	1.5495281219482422	79.17333333333333	48000	2	2026-09-09 04:10:32
audio-0503	0503 - Amason - Amason - I Want To Know What Love Is (Official Video) - [DS_e7Yt9VMk].webm	0503 - Amason - Amason - I Want To Know What Love Is (Official Video) - [DS_e7Yt9VMk].webm	DS_e7Yt9VMk	4.496721267700195	290.57452083333334	48000	2	2026-09-09 04:10:33
audio-0504	0504 - James Righton - James Righton - The Performer [nGYc94yG3wU].webm	0504 - James Righton - James Righton - The Performer [nGYc94yG3wU].webm	nGYc94yG3wU	3.477945327758789	234.28935416666667	48000	2	2026-09-09 04:10:33
audio-0505	0505 - undayrecords - Jan Verstraeten - Survivor [_HRZTyZAGqw].webm	0505 - undayrecords - Jan Verstraeten - Survivor [_HRZTyZAGqw].webm	_HRZTyZAGqw	3.345149040222168	211.15066666666667	48000	2	2026-09-09 04:10:33
audio-0506	0506 - FISZ EMADE TWORZYWO - FISZ EMADE TWORZYWO - Jestem w niebie [PFU8MUUyYYs].webm	0506 - FISZ EMADE TWORZYWO - FISZ EMADE TWORZYWO - Jestem w niebie [PFU8MUUyYYs].webm	PFU8MUUyYYs	3.988679885864258	252.69333333333333	48000	2	2026-09-09 04:10:33
audio-0507	0507 - Gilaworks internet- & videoservices - Gare du Nord - We Still Grow [9v3sF3n3S8U].webm	0507 - Gilaworks internet- & videoservices - Gare du Nord - We Still Grow [9v3sF3n3S8U].webm	9v3sF3n3S8U	11.449711799621582	680.3626666666667	48000	2	2026-09-09 04:10:33
audio-0508	0508 - Asaf Avidan - Asaf Avidan - Earth Odyssey (Official Video) [rlxtq01mtWE].webm	0508 - Asaf Avidan - Asaf Avidan - Earth Odyssey (Official Video) [rlxtq01mtWE].webm	rlxtq01mtWE	4.2792253494262695	271.20908333333335	48000	2	2026-09-09 04:10:33
audio-0509	0509 - HEY - HEY - Historie (Official Lyric Video) [neG61TsfweQ].webm	0509 - HEY - HEY - Historie (Official Lyric Video) [neG61TsfweQ].webm	neG61TsfweQ	3.999086380004883	251.97135416666663	48000	2	2026-09-09 04:10:34
audio-0510	0510 - Oren Lavie - Oren Lavie - Did You Really Say No (Official Video) ft. Vanessa Paradis [SaK4t6hKKO4].webm	0510 - Oren Lavie - Oren Lavie - Did You Really Say No (Official Video) ft. Vanessa Paradis [SaK4t6hKKO4].webm	SaK4t6hKKO4	3.910310745239258	259.16954166666665	48000	2	2026-09-09 04:10:34
audio-0511	0511 - Cassius - Cassius - Feel Like Me (Audio) ft. Cat Power [07XPDqZc1ss].webm	0511 - Cassius - Cassius - Feel Like Me (Audio) ft. Cat Power [07XPDqZc1ss].webm	07XPDqZc1ss	4.6306304931640625	305.64427083333334	48000	2	2026-09-09 04:10:34
audio-0512	0512 - Estrada Poznańska - IZZY AND THE BLACK TREES x KEV FOX  ＂The Station＂ (Official Video) [zQJRwmu8WSU].webm	0512 - Estrada Poznańska - IZZY AND THE BLACK TREES x KEV FOX  ＂The Station＂ (Official Video) [zQJRwmu8WSU].webm	zQJRwmu8WSU	3.348015785217285	218.17470833333337	48000	2	2026-09-09 04:10:34
audio-0513	0513 - BMG - BABYLON BERLIN - Wir sind uns lang verloren gegangen (Johnny Klimek & Tom Tykwer ft. Natalia Mateo) [rvxAkU0e9L4].webm	0513 - BMG - BABYLON BERLIN - Wir sind uns lang verloren gegangen (Johnny Klimek & Tom Tykwer ft. Natalia Mateo) [rvxAkU0e9L4].webm	rvxAkU0e9L4	3.279367446899414	206.76266666666663	48000	2	2026-09-09 04:10:34
audio-0514	0514 - Françoise Hardy - Traüme [mbPaQdRzGns].webm	0514 - Françoise Hardy - Traüme [mbPaQdRzGns].webm	mbPaQdRzGns	2.928823471069336	186.92	48000	2	2026-09-09 04:10:34
audio-0515	0515 - Carmela Corren - Marlene Dietrich - Sag mir wo die Blumen sind                       carmela-corren.com [SLtQ9gu_NmA].webm	0515 - Carmela Corren - Marlene Dietrich - Sag mir wo die Blumen sind                       carmela-corren.com [SLtQ9gu_NmA].webm	SLtQ9gu_NmA	3.00918960571289	253.6431875	48000	2	2026-09-09 04:10:35
audio-0516	0516 - Son Lux - Son Lux — ＂Easy＂ (Official Audio) [1967zSpJ4j0].webm	0516 - Son Lux - Son Lux — ＂Easy＂ (Official Audio) [1967zSpJ4j0].webm	1967zSpJ4j0	3.806990623474121	242.00997916666665	48000	2	2026-09-09 04:10:35
audio-0517	0517 - Iglo Records - Bass Astral x Igo Orchestra - It's only emotion [FHFvaQ5Q4QM].webm	0517 - Iglo Records - Bass Astral x Igo Orchestra - It's only emotion [FHFvaQ5Q4QM].webm	FHFvaQ5Q4QM	7.013262748718262	438.4508125	48000	2	2026-09-09 04:10:35
audio-0518	0518 - Adam Naas - Adam Naas - Cherry Lipstick [9zKF3m58_P4].webm	0518 - Adam Naas - Adam Naas - Cherry Lipstick [9zKF3m58_P4].webm	9zKF3m58_P4	3.9381494522094727	250.92266666666663	48000	2	2026-09-09 04:10:35
audio-0519	0519 - Hindi Zahra - Beautiful Tango (Unplugged) [DIzWEIZ_qso].webm	0519 - Hindi Zahra - Beautiful Tango (Unplugged) [DIzWEIZ_qso].webm	DIzWEIZ_qso	4.256443977355957	265.4	48000	2	2026-09-09 04:10:35
audio-0521	0521 - BMG - Severija - Zu Asche, Zu Staub (Psycho Nikoros) – (Official Babylon Berlin O.S.T.) [uekZpkYf7-E].webm	0521 - BMG - Severija - Zu Asche, Zu Staub (Psycho Nikoros) – (Official Babylon Berlin O.S.T.) [uekZpkYf7-E].webm	uekZpkYf7-E	5.280590057373047	330.3386875	48000	2	2026-09-09 04:10:36
audio-0522	0522 - Kwaidanrecords - La Féline - Où est passée ton âme？ (Official Music Video) [Q6vr1i37QrM].webm	0522 - Kwaidanrecords - La Féline - Où est passée ton âme？ (Official Music Video) [Q6vr1i37QrM].webm	Q6vr1i37QrM	4.45950984954834	269.9319791666667	48000	2	2026-09-09 04:10:36
audio-0523	0523 - Kamp! Official - Kamp! - Breaking A Ghost's Heart [novboJwXRyg].webm	0523 - Kamp! Official - Kamp! - Breaking A Ghost's Heart [novboJwXRyg].webm	novboJwXRyg	9.102957725524902	577.8169791666667	48000	2	2026-09-09 04:10:36
audio-0524	0524 - The Dø - The Dø - I Love Paris (Live at l'Olympia, Paris)​ feat. Jeanne Added [5aI3IFvFAOs].webm	0524 - The Dø - The Dø - I Love Paris (Live at l'Olympia, Paris)​ feat. Jeanne Added [5aI3IFvFAOs].webm	5aI3IFvFAOs	3.7482614517211914	268.81741666666665	48000	2	2026-09-09 04:10:36
audio-0525	0525 - Fever Ray - Fever Ray 'Keep The Streets Empty For Me' [jWFb5z3kUSQ].webm	0525 - Fever Ray - Fever Ray 'Keep The Streets Empty For Me' [jWFb5z3kUSQ].webm	jWFb5z3kUSQ	5.521234512329102	336.57325	48000	2	2026-09-09 04:10:36
audio-0526	0526 - Lor - Lor - bye bye, sun francisco (official audio) [pCXdZlEm0DE].webm	0526 - Lor - Lor - bye bye, sun francisco (official audio) [pCXdZlEm0DE].webm	pCXdZlEm0DE	4.2396039962768555	261.0133333333333	48000	2	2026-09-09 04:10:36
audio-0527	0527 - Lord Huron - Harvest Moon (Recorded at Spotify Studios NYC) [5bAvJEn-rWA].webm	0527 - Lord Huron - Harvest Moon (Recorded at Spotify Studios NYC) [5bAvJEn-rWA].webm	5bAvJEn-rWA	5.837714195251465	346.37333333333333	48000	2	2026-09-09 04:10:37
audio-0528	0528 - Marika Hackman - Marika Hackman - I Follow Rivers (Lykke Li Cover) [PgMU-BytQag].webm	0528 - Marika Hackman - Marika Hackman - I Follow Rivers (Lykke Li Cover) [PgMU-BytQag].webm	PgMU-BytQag	2.466279983520508	166.7425	48000	2	2026-09-09 04:10:37
audio-0529	0529 - Manchester Orchestra - Manchester Orchestra - The Silence (Official Music Video) [8ui9umU0C2g].webm	0529 - Manchester Orchestra - Manchester Orchestra - The Silence (Official Music Video) [8ui9umU0C2g].webm	8ui9umU0C2g	7.954971313476563	525.4559791666667	48000	2	2026-09-09 04:10:37
audio-0530	0530 - Vladimir Dado Bera - Karl Blau - Let The World Go By [CTzL0wNiEK4].webm	0530 - Vladimir Dado Bera - Karl Blau - Let The World Go By [CTzL0wNiEK4].webm	CTzL0wNiEK4	3.712892532348633	224.35120833333335	48000	2	2026-09-09 04:10:37
audio-0531	0531 - Hayden Thorpe - Hayden Thorpe - Love Crimes (Official Video) [4uPHw6zFpto].webm	0531 - Hayden Thorpe - Hayden Thorpe - Love Crimes (Official Video) [4uPHw6zFpto].webm	4uPHw6zFpto	3.8998899459838863	242.56727083333337	48000	2	2026-09-09 04:10:37
audio-0532	0532 - Grouper - Disengaged [5J_fFlmimtA].webm	0532 - Grouper - Disengaged [5J_fFlmimtA].webm	5J_fFlmimtA	3.800639152526855	256.82666666666665	48000	2	2026-09-09 04:10:38
audio-0533	0533 - Balthazar - True Love [khcL7h5i7do].webm	0533 - Balthazar - True Love [khcL7h5i7do].webm	khcL7h5i7do	5.166418075561523	325.3825625	48000	2	2026-09-09 04:10:38
audio-0534	0534 - Talitres - Emily Jane White - Pallid Eyes [OFFICIAL VIDEO] [jj97A4WeSvU].webm	0534 - Talitres - Emily Jane White - Pallid Eyes [OFFICIAL VIDEO] [jj97A4WeSvU].webm	jj97A4WeSvU	3.797941207885742	240.81066666666663	48000	2	2026-09-09 04:10:38
audio-0535	0535 - Alison Mosshart - Alison Mosshart - It Ain't Water (Official Video) [Uf8Nu15FXHI].webm	0535 - Alison Mosshart - Alison Mosshart - It Ain't Water (Official Video) [Uf8Nu15FXHI].webm	Uf8Nu15FXHI	3.784503936767578	242.486	48000	2	2026-09-09 04:10:38
audio-0536	0536 - Beggars Banquet Records - Stuart Staples - That Leaving Feeling HD [rWj7IEWpcxA].webm	0536 - Beggars Banquet Records - Stuart Staples - That Leaving Feeling HD [rWj7IEWpcxA].webm	rWj7IEWpcxA	3.0126428604125977	240.96508333333333	48000	2	2026-09-09 04:10:38
audio-0537	0537 - 37d03d - Bonny Light Horseman - Jane Jane (official audio) [OdgkBnxGZvY].webm	0537 - 37d03d - Bonny Light Horseman - Jane Jane (official audio) [OdgkBnxGZvY].webm	OdgkBnxGZvY	3.0604028701782227	186.496	48000	2	2026-09-09 04:10:38
audio-0538	0538 - Domino Recording Co. - Junior Boys - In The Morning (Official Video) [BiI-3uRfaSc].webm	0538 - Domino Recording Co. - Junior Boys - In The Morning (Official Video) [BiI-3uRfaSc].webm	BiI-3uRfaSc	4.197986602783203	254.165625	48000	2	2026-09-09 04:10:39
audio-0539	0539 - Universe TeleVision - SKARBY - Nektar (feat. Błękit) [DoQ1MKNvWvQ].webm	0539 - Universe TeleVision - SKARBY - Nektar (feat. Błękit) [DoQ1MKNvWvQ].webm	DoQ1MKNvWvQ	5.126169204711914	327.01825	48000	2	2026-09-09 04:10:39
audio-0540	0540 - A House In The Trees - A House In The Trees - Summertime [aC34rs3VB-8].webm	0540 - A House In The Trees - A House In The Trees - Summertime [aC34rs3VB-8].webm	aC34rs3VB-8	4.413618087768555	275.05066666666664	48000	2	2026-09-09 04:10:39
audio-0541	0541 - Viitasen Piia - Viitasen Piia - Meidän jälkeemme hiljaisuus [EHAIuKtF9Uo].webm	0541 - Viitasen Piia - Viitasen Piia - Meidän jälkeemme hiljaisuus [EHAIuKtF9Uo].webm	EHAIuKtF9Uo	4.057112693786621	244.05333333333337	48000	2	2026-09-09 04:10:39
audio-0542	0542 - Clock Machine - Clock Machine - Heaven #ClockMachineLove [OTp3-RLE3aU].webm	0542 - Clock Machine - Clock Machine - Heaven #ClockMachineLove [OTp3-RLE3aU].webm	OTp3-RLE3aU	3.4884252548217773	219.12672916666668	48000	2	2026-09-09 04:10:39
audio-0543	0543 - otzeki - Otzeki - True Love [70g_LGD6Oro].webm	0543 - otzeki - Otzeki - True Love [70g_LGD6Oro].webm	70g_LGD6Oro	8.42546558380127	515.0506666666666	48000	2	2026-09-09 04:10:39
audio-0544	0544 - Arbutus Records - Σtella - ＂The Race＂ (Official Video) [Apz6aETcqRQ].webm	0544 - Arbutus Records - Σtella - ＂The Race＂ (Official Video) [Apz6aETcqRQ].webm	Apz6aETcqRQ	3.537398338317871	202.57089583333337	48000	2	2026-09-09 04:10:40
audio-0545	0545 - ONE FINE DAY e.V. - ＂Smoke Machine＂ by Dear Reader feat. One Fine Day Music Kids [ayANG2VK9P0].webm	0545 - ONE FINE DAY e.V. - ＂Smoke Machine＂ by Dear Reader feat. One Fine Day Music Kids [ayANG2VK9P0].webm	ayANG2VK9P0	3.085759162902832	204.9045	48000	2	2026-09-09 04:10:40
audio-0546	0546 - Leon of Athens - Leon of Athens - Aeroplane (Official Video) [lMYYkqf6PvE].webm	0546 - Leon of Athens - Leon of Athens - Aeroplane (Official Video) [lMYYkqf6PvE].webm	lMYYkqf6PvE	3.3550405502319336	217.408	48000	2	2026-09-09 04:10:40
audio-0547	0547 - MATHIAS DUPLESSY - TCHEREN DEYA (Mathias Duplessy) album＂My Mongolia＂ [Dxj95gxR8z4].webm	0547 - MATHIAS DUPLESSY - TCHEREN DEYA (Mathias Duplessy) album＂My Mongolia＂ [Dxj95gxR8z4].webm	Dxj95gxR8z4	3.0013904571533203	211.73333333333332	48000	2	2026-09-09 04:10:40
audio-0548	0548 - Kaptur - Kaptur - BABY？ feat. Fagata (Official Video) [AgplMs4JNLc].webm	0548 - Kaptur - Kaptur - BABY？ feat. Fagata (Official Video) [AgplMs4JNLc].webm	AgplMs4JNLc	2.6793746948242188	158.16272916666668	48000	2	2026-09-09 04:10:40
audio-0549	0549 - PJ Harvey - Angelene (Demo) [zQxxfsns0ho].webm	0549 - PJ Harvey - Angelene (Demo) [zQxxfsns0ho].webm	zQxxfsns0ho	3.605771064758301	218.64	48000	2	2026-09-09 04:10:41
audio-0550	0550 - Moby - Moby - 'Extreme Ways (Reprise Version)' (Official Music Video) [bMgVjXpoKgQ].webm	0550 - Moby - Moby - 'Extreme Ways (Reprise Version)' (Official Music Video) [bMgVjXpoKgQ].webm	bMgVjXpoKgQ	5.075870513916016	296.5885	48000	2	2026-09-09 04:10:41
audio-0551	0551 - Maria Peszek - Lovesong [V740qI0bjbI].webm	0551 - Maria Peszek - Lovesong [V740qI0bjbI].webm	V740qI0bjbI	3.2647438049316406	213.54733333333337	48000	2	2026-09-09 04:10:41
audio-0552	0552 - Anita Lane - Bella Ciao [xdkRgCRmS6k].webm	0552 - Anita Lane - Bella Ciao [xdkRgCRmS6k].webm	xdkRgCRmS6k	5.404106140136719	307.62666666666667	48000	2	2026-09-09 04:10:41
audio-0553	0553 - TTLoveLawsVEVO - TT - Love Leaks (Audio) [cFFrHVfUOxA].webm	0553 - TTLoveLawsVEVO - TT - Love Leaks (Audio) [cFFrHVfUOxA].webm	cFFrHVfUOxA	5.787728309631348	361.37216666666666	48000	2	2026-09-09 04:10:41
audio-0554	0554 - Me And My Drummer - Me And My Drummer - Blue Splinter View (official video) [XZv2-Fge5gc].webm	0554 - Me And My Drummer - Me And My Drummer - Blue Splinter View (official video) [XZv2-Fge5gc].webm	XZv2-Fge5gc	4.48344612121582	295.06758333333335	48000	2	2026-09-09 04:10:41
