dokument_kod	dokument_plik	dokument_tytul	url_stabilny	poziom	glebokosc	kolejnosc	sekcja_tytul	anchor	anchor_status	deep_link
D4	d4-zamrozone-rosyjskie-samobojstwa-taksonomia-v08_01-2026-06-13-anchory.html	ZAMROZONE · Taksonomia rosyjskiego samobójstwa — katalog metod · v08.01	https://maciektora-hue.github.io/rosja/rosyjskie-samobojstwa/	H2	2	13	XII. Metaanaliza — co mówi taksonomia	metaanaliza-taksonomii	OK	https://maciektora-hue.github.io/rosja/rosyjskie-samobojstwa/#metaanaliza-taksonomii
D5	d5-zamrozone-putin-cornered-animal-v03_00-2026-03-24-anchory.html	ZAMROZONE · Putin — chytry plan? cornered animal edition · v03.00	https://maciektora-hue.github.io/rosja/putin-cornered/	H1	1	1	🐀 Putin — cornered animal edition (v3)	putin-cornered-animal	OK	https://maciektora-hue.github.io/rosja/putin-cornered/#putin-cornered-animal
D5	d5-zamrozone-putin-cornered-animal-v03_00-2026-03-24-anchory.html	ZAMROZONE · Putin — chytry plan? cornered animal edition · v03.00	https://maciektora-hue.github.io/rosja/putin-cornered/	H2	2	2	0. Dlaczego to nie jest pytanie o pieniądze	nie-pytanie-o-pieniadze	OK	https://maciektora-hue.github.io/rosja/putin-cornered/#nie-pytanie-o-pieniadze
D5	d5-zamrozone-putin-cornered-animal-v03_00-2026-03-24-anchory.html	ZAMROZONE · Putin — chytry plan? cornered animal edition · v03.00	https://maciektora-hue.github.io/rosja/putin-cornered/	H2	2	3	I. Co mu realnie zostaje (po wszystkich korektach)	co-mu-zostaje	OK	https://maciektora-hue.github.io/rosja/putin-cornered/#co-mu-zostaje
D5	d5-zamrozone-putin-cornered-animal-v03_00-2026-03-24-anchory.html	ZAMROZONE · Putin — chytry plan? cornered animal edition · v03.00	https://maciektora-hue.github.io/rosja/putin-cornered/	H2	2	4	II. Co nie działa (skreślone)	co-nie-dziala	OK	https://maciektora-hue.github.io/rosja/putin-cornered/#co-nie-dziala
D5	d5-zamrozone-putin-cornered-animal-v03_00-2026-03-24-anchory.html	ZAMROZONE · Putin — chytry plan? cornered animal edition · v03.00	https://maciektora-hue.github.io/rosja/putin-cornered/	H2	2	5	III. Ukryty majątek — $1 bln dark money	ukryty-majatek-dark-money	OK	https://maciektora-hue.github.io/rosja/putin-cornered/#ukryty-majatek-dark-money
D5	d5-zamrozone-putin-cornered-animal-v03_00-2026-03-24-anchory.html	ZAMROZONE · Putin — chytry plan? cornered animal edition · v03.00	https://maciektora-hue.github.io/rosja/putin-cornered/	H2	2	6	IV. Cornered animal — scenariusze desperacji	scenariusze-desperacji	OK	https://maciektora-hue.github.io/rosja/putin-cornered/#scenariusze-desperacji
D5	d5-zamrozone-putin-cornered-animal-v03_00-2026-03-24-anchory.html	ZAMROZONE · Putin — chytry plan? cornered animal edition · v03.00	https://maciektora-hue.github.io/rosja/putin-cornered/	H2	2	7	V. Kluczowe pytanie: kiedy elity odłączą się od Putina?	kiedy-elity-odlacza-sie-od-putina	OK	https://maciektora-hue.github.io/rosja/putin-cornered/#kiedy-elity-odlacza-sie-od-putina
D5	d5-zamrozone-putin-cornered-animal-v03_00-2026-03-24-anchory.html	ZAMROZONE · Putin — chytry plan? cornered animal edition · v03.00	https://maciektora-hue.github.io/rosja/putin-cornered/	H3	3	8	Synteza v3: Projekt życia mu nie wyszedł	projekt-zycia-mu-nie-wyszedl	OK	https://maciektora-hue.github.io/rosja/putin-cornered/#projekt-zycia-mu-nie-wyszedl
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H1	1	1	Jałta 3.0	jalta-3-0	OK	https://maciektora-hue.github.io/rosja/jalta-3/#jalta-3-0
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	2	Spis treści	spis-tresci	OK	https://maciektora-hue.github.io/rosja/jalta-3/#spis-tresci
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H2	2	3	1. Wizja — Synteza	wizja-synteza	OK	https://maciektora-hue.github.io/rosja/jalta-3/#wizja-synteza
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	4	Filary wizji	filary-wizji	OK	https://maciektora-hue.github.io/rosja/jalta-3/#filary-wizji
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H2	2	5	2. Koncepcja operacyjna	koncepcja-operacyjna	OK	https://maciektora-hue.github.io/rosja/jalta-3/#koncepcja-operacyjna
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	6	2.1 Rzeka Aras — klucz do operacji azerskiej	rzeka-aras	OK	https://maciektora-hue.github.io/rosja/jalta-3/#rzeka-aras
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	7	2.2 Pas 30 km — logika operacyjna	pas-30-km	OK	https://maciektora-hue.github.io/rosja/jalta-3/#pas-30-km
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	8	2.3 Zagros — domena kurdyjska	zagros-domena-kurdyjska	OK	https://maciektora-hue.github.io/rosja/jalta-3/#zagros-domena-kurdyjska
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	9	2.4 Wielki deal — Władywostok za Kaukaz	wielki-deal-wladywostok-za-kaukaz	OK	https://maciektora-hue.github.io/rosja/jalta-3/#wielki-deal-wladywostok-za-kaukaz
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	10	2.5 Model końcowy — Hanza 2.0	hanza-2-0	OK	https://maciektora-hue.github.io/rosja/jalta-3/#hanza-2-0
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H2	2	11	3. Mapa driverów — aktor po aktorze	mapa-driverow	OK	https://maciektora-hue.github.io/rosja/jalta-3/#mapa-driverow
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H2	2	12	4. Analizy przeprowadzone	analizy-przeprowadzone	OK	https://maciektora-hue.github.io/rosja/jalta-3/#analizy-przeprowadzone
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	13	4.1 Analiza rozpadu irańskiej państwowości	rozpad-iranskiej-panstwowosci	OK	https://maciektora-hue.github.io/rosja/jalta-3/#rozpad-iranskiej-panstwowosci
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	14	Argumenty za rozpoczęciem rozpadu	argumenty-za-rozpadem	OK	https://maciektora-hue.github.io/rosja/jalta-3/#argumenty-za-rozpadem
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	15	Argumenty przeciw	argumenty-przeciw-rozpadowi	OK	https://maciektora-hue.github.io/rosja/jalta-3/#argumenty-przeciw-rozpadowi
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	16	4.2 Analiza utraty aury strachu przez IRGC	utrata-aury-strachu-irgc	OK	https://maciektora-hue.github.io/rosja/jalta-3/#utrata-aury-strachu-irgc
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	17	Wnioski	wnioski-irgc	OK	https://maciektora-hue.github.io/rosja/jalta-3/#wnioski-irgc
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	18	4.3 Analiza operacji azerskiej	operacja-azerska	OK	https://maciektora-hue.github.io/rosja/jalta-3/#operacja-azerska
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	19	Feasibility	feasibility-operacji-azerskiej	OK	https://maciektora-hue.github.io/rosja/jalta-3/#feasibility-operacji-azerskiej
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	20	4.4 Analiza konwergencji interesów sojuszników	konwergencja-interesow-sojusznikow	OK	https://maciektora-hue.github.io/rosja/jalta-3/#konwergencja-interesow-sojusznikow
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	21	Zbieżności	zbieznosci-sojusznikow	OK	https://maciektora-hue.github.io/rosja/jalta-3/#zbieznosci-sojusznikow
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	22	Sprzeczności	sprzecznosci-sojusznikow	OK	https://maciektora-hue.github.io/rosja/jalta-3/#sprzecznosci-sojusznikow
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	23	4.5 Analiza roli Rosji	rola-rosji	OK	https://maciektora-hue.github.io/rosja/jalta-3/#rola-rosji
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	24	Dlaczego Rosja się nie liczy	dlaczego-rosja-sie-nie-liczy	OK	https://maciektora-hue.github.io/rosja/jalta-3/#dlaczego-rosja-sie-nie-liczy
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	25	4.6 Analiza modelu finansowania	model-finansowania	OK	https://maciektora-hue.github.io/rosja/jalta-3/#model-finansowania
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	26	Źródła kapitału	zrodla-kapitalu	OK	https://maciektora-hue.github.io/rosja/jalta-3/#zrodla-kapitalu
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	27	4.7 Analiza szoku jako akceleratora	szok-jako-akcelerator	OK	https://maciektora-hue.github.io/rosja/jalta-3/#szok-jako-akcelerator
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	28	Precedensy historyczne	precedensy-historyczne	OK	https://maciektora-hue.github.io/rosja/jalta-3/#precedensy-historyczne
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H2	2	29	5. Zidentyfikowane dziury i ryzyka	dziury-i-ryzyka	OK	https://maciektora-hue.github.io/rosja/jalta-3/#dziury-i-ryzyka
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	30	RYZYKO KRYTYCZNE 1: 440 kg uranu w rozpadającym się państwie	ryzyko-uran-440-kg	OK	https://maciektora-hue.github.io/rosja/jalta-3/#ryzyko-uran-440-kg
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	31	RYZYKO KRYTYCZNE 2: Globalny szok naftowy	ryzyko-globalny-szok-naftowy	OK	https://maciektora-hue.github.io/rosja/jalta-3/#ryzyko-globalny-szok-naftowy
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	32	RYZYKO 3: Pakistan i Beludżystan	ryzyko-pakistan-beludzystan	OK	https://maciektora-hue.github.io/rosja/jalta-3/#ryzyko-pakistan-beludzystan
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	33	RYZYKO 4: Tożsamość irańskich Azerów	ryzyko-tozsamosc-iranskich-azerow	OK	https://maciektora-hue.github.io/rosja/jalta-3/#ryzyko-tozsamosc-iranskich-azerow
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	34	RYZYKO 5: Mission creep i eskalacja	ryzyko-mission-creep-eskalacja	OK	https://maciektora-hue.github.io/rosja/jalta-3/#ryzyko-mission-creep-eskalacja
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	35	RYZYKO 6: Fragmentacja kurdyjska	ryzyko-fragmentacja-kurdyjska	OK	https://maciektora-hue.github.io/rosja/jalta-3/#ryzyko-fragmentacja-kurdyjska
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H4	4	36	RYZYKO 7: Sekwencja zdarzeń	ryzyko-sekwencja-zdarzen	OK	https://maciektora-hue.github.io/rosja/jalta-3/#ryzyko-sekwencja-zdarzen
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H2	2	37	6. Werdykt końcowy	werdykt-koncowy	OK	https://maciektora-hue.github.io/rosja/jalta-3/#werdykt-koncowy
D6	d6-zamrozone-jalta-3-analiza-strategiczna-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Analiza Strategiczna · v01.00	https://maciektora-hue.github.io/rosja/jalta-3/	H3	3	38	Ocena analityka	ocena-analityka	OK	https://maciektora-hue.github.io/rosja/jalta-3/#ocena-analityka
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H1	1	1	Jałta 3.0	jalta-3-0	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#jalta-3-0
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H2	2	2	1 Warstwa kognitywna — AuDHD jako styl decyzyjny	warstwa-kognitywna	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#warstwa-kognitywna
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	3	Hipoteza	hipoteza-warstwa-kognitywna	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#hipoteza-warstwa-kognitywna
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	4	Trump — podręcznikowy profil ADHD	trump-profil-adhd	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#trump-profil-adhd
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	5	Aliyev — AuDHD w trybie strategicznym	aliyev-audhd-strategiczne	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#aliyev-audhd-strategiczne
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	6	Izrael — państwo z AuDHD	izrael-panstwo-z-audhd	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#izrael-panstwo-z-audhd
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H2	2	7	2 Warstwa tożsamościowa — trzy narody bez państwa	warstwa-tozsamosciowa	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#warstwa-tozsamosciowa
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	8	Fundament koalicji	fundament-koalicji	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#fundament-koalicji
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	9	Wspólna cecha 1: Państwo jako projekt, nie dana	panstwo-jako-projekt	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#panstwo-jako-projekt
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	10	Wspólna cecha 2: Wzajemne rozpoznanie	wzajemne-rozpoznanie	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#wzajemne-rozpoznanie
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	11	Wspólna cecha 3: Samowystarczalność jako imperatyw przetrwania	samowystarczalnosc-przetrwanie	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#samowystarczalnosc-przetrwanie
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	12	Trzy tysiące lat wspólnej historii	trzy-tysiace-lat-historii	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#trzy-tysiace-lat-historii
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	13	Abraham w górach Zagros	abraham-w-zagros	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#abraham-w-zagros
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H2	2	14	3 Warstwa paradoksu — nieufność jako stabilizator	warstwa-paradoksu	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#warstwa-paradoksu
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	15	Teza	teza-nieufnosc-stabilizator	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#teza-nieufnosc-stabilizator
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	16	Precedensy zdrady	precedensy-zdrady	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#precedensy-zdrady
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	17	Pięć mechanizmów, przez które nieufność wzmacnia projekt	piec-mechanizmow-nieufnosci	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#piec-mechanizmow-nieufnosci
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	18	Mechanizm 1: Autonomia działania	autonomia-dzialania	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#autonomia-dzialania
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	19	Mechanizm 2: Struktury niepodległe od patrona	struktury-niezalezne-od-patrona	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#struktury-niezalezne-od-patrona
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	20	Mechanizm 3: Uniezależnienie od attention spanu Trumpa	niezaleznosc-od-attention-spanu-trumpa	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#niezaleznosc-od-attention-spanu-trumpa
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	21	Mechanizm 4: Eliminacja pułapki zależności	eliminacja-pulapki-zaleznosci	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#eliminacja-pulapki-zaleznosci
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	22	Mechanizm 5: Budowa legitymacji wewnętrznej, nie zewnętrznej	legitymacja-wewnetrzna	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#legitymacja-wewnetrzna
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H2	2	23	4 Warstwa matematyczna — równowagi Nasha	warstwa-matematyczna	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#warstwa-matematyczna
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	24	Definicja	definicja-rownowagi-nasha	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#definicja-rownowagi-nasha
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	25	Test Nasha: trójkąt Żydzi — Azerowie — Kurdowie	nash-trojkat-zydzi-azerowie-kurdowie	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#nash-trojkat-zydzi-azerowie-kurdowie
